 TIME , SCORE , F1 , F2 , FORMANT_FOUND , Sequence 
 5145.296875 , 392.0 , 636.2 , 1918.3 , F2 , 0.99" 0.68" 0.88" 0.0" 0.29" 0.05" 0.49" 0.11"  
 5291.3291015625 , 392.0 , 636.2 , 1918.3 , F2 , 0.99" 0.68" 0.88" 0.0" 0.29" 0.05" 0.49" 0.11"  
 5443.0 , 392.0 , 635.7 , 1917.9 , F2 , 0.99" 0.68" 0.88" 0.0" 0.29" 0.05" 0.49" 0.11"  
 5595.43798828125 , 392.0 , 635.7 , 1917.9 , F2 , 0.99" 0.68" 0.88" 0.0" 0.29" 0.05" 0.49" 0.11"  
 5734.3291015625 , 392.0 , 635.7 , 1917.9 , F2 , 0.99" 0.68" 0.88" 0.0" 0.29" 0.05" 0.49" 0.11"  
 5871.23486328125 , 392.0 , 635.8 , 1917.4 , F2 , 0.99" 0.68" 0.88" 0.0" 0.29" 0.05" 0.49" 0.11"  
 6006.59423828125 , 392.0 , 635.8 , 1917.4 , F2 , 0.99" 0.68" 0.88" 0.0" 0.29" 0.05" 0.49" 0.11"  
 6142.14111328125 , 392.0 , 635.8 , 1917.4 , F2 , 0.99" 0.68" 0.88" 0.0" 0.29" 0.05" 0.49" 0.11"  
 6277.5322265625 , 339.0 , 604.1 , 1940.0 , F2 , 0.99" 0.68" 0.88" 0.06" 0.2" 0.05" 0.49" 0.11"  
 6429.46923828125 , 339.0 , 604.1 , 1940.0 , F2 , 0.99" 0.68" 0.88" 0.06" 0.2" 0.05" 0.49" 0.11"  
 6565.75 , 337.0 , 604.1 , 1942.0 , F2 , 0.99" 0.68" 0.88" 0.06" 0.2" 0.05" 0.49" 0.11"  
 6718.25 , 337.0 , 604.1 , 1942.0 , F2 , 0.99" 0.68" 0.88" 0.06" 0.2" 0.05" 0.49" 0.11"  
 6854.0322265625 , 334.0 , 604.1 , 1944.2 , F2 , 0.99" 0.68" 0.88" 0.06" 0.2" 0.05" 0.49" 0.11"  
 6988.4072265625 , 334.0 , 604.1 , 1944.2 , F2 , 0.99" 0.68" 0.88" 0.06" 0.2" 0.05" 0.49" 0.11"  
 7141.2822265625 , 334.0 , 604.1 , 1944.2 , F2 , 0.99" 0.68" 0.88" 0.06" 0.2" 0.05" 0.49" 0.11"  
 7296.39111328125 , 332.0 , 603.9 , 1945.4 , F2 , 0.99" 0.68" 0.88" 0.06" 0.2" 0.05" 0.49" 0.11"  
 7435.06298828125 , 332.0 , 603.9 , 1945.4 , F2 , 0.99" 0.68" 0.88" 0.06" 0.2" 0.05" 0.49" 0.11"  
 7574.4072265625 , 332.0 , 603.9 , 1945.4 , F2 , 0.99" 0.68" 0.88" 0.06" 0.2" 0.05" 0.49" 0.11"  
 7712.421875 , 325.0 , 477.1 , 1826.9 , none , 0.99" 0.78" 0.88" 0.1" 0.2" 0.05" 0.49" 0.11"  
 7850.68798828125 , 325.0 , 477.1 , 1827.0 , none , 0.99" 0.78" 0.88" 0.1" 0.2" 0.05" 0.49" 0.11"  
 8007.14111328125 , 325.0 , 477.1 , 1826.8 , none , 0.99" 0.78" 0.88" 0.1" 0.2" 0.05" 0.49" 0.11"  
 8164.125 , 325.0 , 477.1 , 1826.8 , none , 0.99" 0.78" 0.88" 0.1" 0.2" 0.05" 0.49" 0.11"  
 8304.5634765625 , 325.0 , 477.1 , 1826.8 , none , 0.99" 0.78" 0.88" 0.1" 0.2" 0.05" 0.49" 0.11"  
 8444.796875 , 325.0 , 477.1 , 1826.9 , none , 0.99" 0.78" 0.88" 0.1" 0.2" 0.05" 0.49" 0.11"  
 8582.890625 , 325.0 , 477.1 , 1826.8 , none , 0.99" 0.78" 0.88" 0.1" 0.2" 0.05" 0.49" 0.11"  
